Casting_Temperature_C,Rolling_Speed_m_min,Cooling_Rate_C_s,UTS_MPa,Elongation_%,Conductivity_%_IACS
736.1249690588647,125.81708355760288,34.039244154020366,532.465315978722,81.14929245949492,54.592190196829584
725.3619317156699,141.0730211783093,32.87809104185633,518.1524644823418,82.14157797574903,54.391845115688746
697.6269521457131,170.23439997092757,38.35624711232557,502.3905513920459,76.84846419655835,54.12202871220168
718.8144180083407,124.00782463573032,25.047509712076003,524.0098713443368,79.46106603106065,54.43094465541462
720.3357523191428,176.54061046028144,29.231674091553963,508.7815515409494,80.9163703920684,54.257710428443396
711.2065335651193,179.1790105363208,33.074158593172456,498.72896250732873,79.43637264251082,54.02466930182
726.8222117812361,125.3140904295048,27.674398924548285,517.9952271295211,79.98687985446946,54.34921116000979
736.7183507384508,137.47635133534422,38.617998005991375,524.6093395232356,81.221514999456,54.134166091440534
736.2784256453388,142.34403996212137,34.71392676419523,526.8491701153324,81.07536474806356,54.96377718584612
712.5419685702066,166.58348211916356,32.16824491947985,504.07244225062954,79.00411706479976,53.416012715472704
695.6619022920378,155.75560872700402,37.22052638599982,502.56290436325446,80.23013430671044,54.08545952136758
739.2420599481168,158.66194202955404,31.763292871976557,520.8606379809107,82.03346144653882,53.7941096444336
731.9449043222967,165.45058936911036,33.37979517895015,518.4901727735478,80.64424972911002,53.09953849533341
696.2331340601634,127.07873996622155,25.041264933308813,505.1088244108386,80.39303765015055,54.40694433474924
736.0420941308686,169.99256741461573,30.485507952926103,517.987726900475,82.96818881363295,53.80815359993185
733.4948181031064,162.33718825080865,27.081857085264545,514.8414818445536,82.72021451663282,53.934203309801994
715.9419028563036,154.6405035117822,35.34533020993437,503.8873856639639,78.99382948083228,54.071088481880025
719.5637717872464,173.3841200869834,32.18540438463601,506.9408792523863,81.53859031717936,54.28650521580279
709.9501351935065,162.01838123302844,29.52636335875346,514.0511410959349,80.33496993964582,54.41107618563273
692.7380819411015,132.1019977578615,32.01748509057614,499.4455596039623,77.82002352141937,53.768696874538314
706.7598620822951,145.78472286454002,28.144448319270193,510.24147543375653,77.55246066939374,54.98771084437171
730.1426724299006,149.642572016144,38.87629948729211,524.1664499264282,81.05053226614763,54.16101274213226
690.2316011502302,123.31305760502434,25.809589488263693,519.62203671933,79.4626113547752,54.57685145225386
706.6749585845572,177.27825080160335,37.9812555294418,497.6893391395642,78.98881590172567,54.07699982377049
709.9084346795472,127.71463564781271,32.67038183100026,513.4798236224082,78.98085784932285,54.429118062952924
716.8697801468961,161.84767603360362,34.28419744208226,504.04712628367065,79.74431079949684,54.345624956329495
735.992780820638,150.3738621654528,29.539084313630557,528.5868134349142,81.96307155956846,54.74620176021392
707.317299718298,121.53793499306535,39.50046425191482,512.8601977150341,77.95709254545713,54.96315838429067
707.3476600948114,175.48484855186172,29.227764377792347,499.17539332297054,79.23213296122871,53.70803375877308
726.8750624054874,171.110208529136,33.833169957104566,502.85977925714656,82.43858227223906,53.9234368711053
712.6108970444903,151.45547567423012,39.901250576606934,515.2886650333687,80.59548205452967,54.00172357585862
701.2302411469991,133.73654016836673,38.216415945751685,516.2854499268797,77.45786740708827,54.78455856884794
712.6219758066346,127.29737344080566,33.04494737929159,522.3506511889974,80.88584759624958,54.682876152723736
697.04285101899,141.8035487659276,39.85561784450818,497.95373447294816,78.47264552232635,54.20801820187459
698.8193493253111,135.32569686276543,35.52054792598922,511.84772080772245,78.73924607384332,55.02040861928106
714.918388636974,150.40147206037793,28.13050624212714,503.97540077675353,80.51722543323118,54.59549580654855
710.9462724752274,177.98455776740573,31.083943156537096,502.36797041771325,78.61005371091643,54.75358634067231
735.742295053405,154.49720959377848,30.017400010173265,522.547372548488,81.6677813198747,53.66046248606609
708.1196949558316,173.39586335340587,30.160205624067835,503.59200456243536,80.1368776175011,53.819150281384
719.0294175139022,159.05273024974662,36.40684659039799,514.4720723452145,78.87572907799537,54.039355229832864
721.6132143959766,148.51479159523203,33.76394390909191,516.2120017016224,79.43234913874718,55.49198697961324
690.6547228294166,171.27645376400227,25.571390673842927,484.13227772186485,78.09310017401543,53.80358456848515
723.1768686008355,148.28208661037985,38.16172725476464,519.7794133613014,79.62006783668622,54.912999674474456
698.9017983434876,172.11769023062166,29.45194210720247,498.303632808196,79.2414770826894,54.385245745742424
738.0535158734727,137.4946061745459,39.956123153697156,523.2652771275165,81.05332747340587,54.3822043534305
697.4331363876556,127.72878442577928,39.31286095502179,502.55094576041097,78.02205073587763,54.5367247869644
710.7312061863512,171.3188678617763,39.10796075022948,511.6700536642646,79.44579414577437,54.330362108159775
694.2674834039321,155.24490982756,37.166914060959606,506.7167714451515,77.08630795944777,54.81981080073815
739.8437125922974,173.3455438949376,28.30919997525314,521.4479801642048,82.3292646308125,53.7467257929344
715.1097505165621,176.269632419543,32.98949116043173,501.2924859762446,79.18148901359469,53.642803354227844
719.7692508660022,123.21770342228695,28.364539402374618,510.33433664525734,80.54009341082924,54.80125595388053
693.3538238694214,150.0581581115321,28.895131833834238,505.48286037842723,76.9289385551625,53.50388672993695
727.4980235199589,142.49787294447177,34.16427654154416,522.8330837459133,80.81808077342164,54.384676868973905
700.4952796547793,157.55150382420703,25.61250318029595,501.10887713476666,79.51739381425834,54.46682149212958
734.9027144720357,167.6154718321394,39.54187850231062,522.7907472198655,80.37642644302737,54.32980661728325
700.2569820241004,136.83541295846214,38.78009758866946,513.3178547943259,77.59962391099867,54.12376010793042
699.5343860331833,153.4079030623903,30.711513582365797,504.62529953902873,78.93612533418498,53.57953436806427
691.8274833924047,162.52371479429397,32.7313367201037,497.3319193472698,75.46853672155463,54.622926291287605
713.6033472555,128.06586497014405,31.991791289016383,518.6367527247052,81.61632919749852,54.271344292872854
718.2420566631308,168.84401435707602,38.232996679262044,511.86752338861635,80.95781374638092,53.62551634585544
693.2854319714177,156.3665759911784,35.32902814474166,495.44536145564035,76.02375620966737,54.712343525837355
728.7763808347505,176.9722462268191,29.171668711365346,513.4264321582547,79.31485884797502,54.214212013970304
712.6644417374014,140.3717351478416,31.702618816979452,509.61774560200024,79.71093082022523,53.704464467577935
716.219513466379,126.48875654023192,31.434489635301457,526.845905629881,78.92998266897071,55.620954774993415
712.0381373469114,150.39007206221552,39.390027524258784,513.5626899126672,80.19580564867661,54.013633845755116
710.0381530437663,125.14864630256633,27.629663657719593,514.0333413229185,80.01633428362233,54.693131478440534
717.9820165654108,178.17159139944042,26.343645059416435,505.9425099830221,80.60439841990753,54.73844914443761
697.7620122965357,122.32109749543149,38.20928248242535,507.91574499949814,77.2954807205087,54.98508473028561
699.0964065247636,165.2102340664385,38.45028984258806,507.5056972309542,79.5871338001363,54.246493177332
733.0892810506758,151.50614388853464,38.07608631868247,529.2071772811336,82.15857588985514,53.53032683643557
737.3057731066816,142.11723914989733,32.66465373438334,529.4988332211858,82.70051043296965,55.2526351535499
708.6654658139877,123.95052987051928,34.89616642404191,524.9308567841109,80.3217942248241,54.89098629778145
703.5372336571777,157.33001545041645,33.45044571341476,505.3285919378264,77.66234021655416,53.388281826491614
722.1999771619508,155.11321976345732,26.041717390816014,518.3835854878122,82.20264971569337,54.74201551514404
710.4367085549048,136.85299638405598,33.937523453510835,520.2860779717844,79.0821863864523,54.34079662212244
691.2693177830172,174.61330208461874,25.204212208841515,493.2219502885434,78.2014508644621,53.619122320299695
697.8076298683095,138.2466004405702,29.874811143356293,507.78535408857044,78.1305594199912,53.92897840374111
725.7986114423699,146.98352463552638,38.984388638097506,523.4725313376715,78.75277610595852,54.39543340181855
722.9461970955076,152.62574735511936,29.560679044537114,518.917864169198,81.77393401829616,54.46893800183029
691.3547996251742,126.01391269057717,39.09739963966372,504.09592240440867,75.35612665762679,54.2744625210887
701.0986080966475,175.92970315281795,28.752009357238663,486.836246246121,77.70573974179025,53.87953497686374
701.5537398294035,142.47216914706246,29.718433606922986,507.15757885759785,78.21662767216608,55.859954225196624
723.5946371799364,124.84675283246062,34.4261124465783,513.8587218441041,78.68454254965546,54.67790454474335
690.9855268877182,143.2374704205198,36.42440459183942,497.5664356371754,76.17670983637613,54.77906738982464
695.2054290992287,156.01215282555484,32.52081652007326,496.42763391594593,78.13932217470324,53.611160271044135
729.9958042686594,150.81916030927977,38.23173530791233,516.9089424868451,80.74134246993479,53.5777416182929
698.9272331027166,161.67251844223642,25.603606324159287,505.0640517395051,78.34839012033855,54.627613338154724
722.6373053925937,123.32903652407464,38.83292257951556,529.5083394427256,79.40707795929501,55.13290229912345
701.9091390523363,137.07243661632336,27.94461699843112,512.3765421403072,78.83986437906997,55.045097053818765
694.9720696379673,169.15383461040614,38.26358117626984,499.9024193161708,77.25877987978663,54.03393529718949
702.1586095499727,124.79362126748165,31.012947692295707,516.9218206765851,77.02424816936411,54.99947965750844
726.1133465927829,171.32915728175746,37.491355838065566,499.1737761557596,80.5358481978041,52.759403746871186
732.7848234053142,125.51376552462638,35.07498324705543,528.7892704553047,80.28282135126051,54.71697245280758
731.5109932283495,170.06725289350177,27.63912448717393,505.7530271402742,82.66684021041881,54.368623207926056
709.8591764809228,141.64730406472358,38.77071354822173,514.981094399402,78.65587523598259,54.01479532443557
723.4042568285323,156.73254379543295,28.682760857326894,504.21682453903776,83.42781207071768,54.53424672190427
700.249214770791,129.17322693887988,28.662101780424987,510.47044662697806,79.5587189245793,54.19161521209323
704.6573865130507,123.97012330351085,37.21268344956071,517.8765051455701,78.47483530353988,54.46470212289255
734.816790926056,132.9562922412081,26.588098833587814,521.9327180490841,82.73175298415013,54.072899231900166
690.6500961755368,127.67122907452173,28.330538595556906,511.832259167978,75.55868349906422,55.08055742787339
694.2754265427234,138.7443538607779,32.55516360131593,508.047517962887,78.76216388111631,54.036477716203535
700.3943127573013,150.86299479066122,37.457155430299366,506.84238142064186,77.34628300705768,53.952180837571426
691.326610193691,155.32556781390056,27.21225962105901,502.555642690228,77.8617810753605,53.5623746384401
699.0717717544899,167.39208644278457,33.2150235176852,497.5222595055763,77.51880348671472,53.80609173405276
719.1520780484846,159.3743935949015,35.66860887704409,512.5233152645559,79.51045898575289,54.21712984717137
711.0712275296249,156.5254995077732,37.90892837073927,508.6282217736516,79.0305442444461,54.51221807352063
734.6335855538488,144.70692164914647,39.033483403033294,523.8419715590996,81.58851716023985,53.95695497658545
730.8721780869221,148.4285060976083,36.769598717033986,517.5473818309432,81.22182199205123,54.43755886831049
707.0908675848938,144.87124976341087,34.792425973330026,503.8713982898101,78.96748083568484,54.553121458761595
702.9711716715647,170.529961803683,31.50430127969149,498.64230554823,77.09621939569045,53.45839872532632
708.9846204083633,133.800027152904,26.681652312826294,512.3925625223391,81.89642902945913,54.2272010966168
719.5147471257404,120.34325589251787,35.64605788788282,519.9707418575305,80.40115214724791,54.46706436244965
703.4031820411439,159.07919383357435,39.8910595671323,508.2381017795497,78.78333257139491,54.243954099377376
721.2074453924567,132.1477310183299,36.0514089209815,515.0983703014514,79.97818298240155,54.134556109625336
710.470582609562,173.40690817858857,25.250666406065893,502.3556730567482,78.9103702460953,53.703194383918465
717.602359042599,171.54277978239935,32.44389967062758,513.1700441443859,80.28907665169871,53.94898561526706
711.8063264567659,124.60364231569235,34.21969948724356,523.067717296673,79.75892458195544,55.3703815383937
704.7232879770959,126.38330432484464,35.34511301654265,520.5281221165809,80.00688202433719,54.46543879804879
737.4226653481078,149.71029553479997,35.79588753401063,520.8443411267428,84.03008984162506,54.88802189489227
728.1802897079881,156.5533597661613,33.37162661824786,521.0455775527842,82.62647004387664,54.808954428351655
697.0056587883226,136.49450024893446,28.350404991013605,502.2396273345904,76.51651670586163,53.542578736405254
733.4233987948957,163.00786300196222,39.133009922148204,516.4299707177764,80.92527124257236,54.00698696779641
714.3715599124757,155.69496125513228,35.44999701495493,509.56851252579725,80.0004732604542,54.860136982664706
734.7276113447045,139.48944658491328,28.55260055304114,522.6377706358884,81.64484545440597,54.26671177659671
729.9927627973658,121.52228928253894,29.834827484054095,526.7306246734985,81.46370808878814,54.32328171924344
711.2606752234617,165.00901687791105,38.82891505945555,503.66075291087077,77.03948552528021,54.501503108707375
691.1234654160058,132.88521994950497,38.31227780061003,500.7841976676429,78.1109456525534,54.971155960587865
703.4338679692473,170.06842460775772,31.077196575371346,504.9784741323253,76.91407172934971,53.90617411714449
717.0817107330433,145.21741560325532,25.574608329871765,514.0633806711737,78.85695113266343,53.92019091584067
721.6739109913074,154.62464655790592,25.727460533409072,515.4567442478684,79.86634728816863,52.78651808911891
702.8943842716601,172.3769238245401,29.258774363775835,500.5529993444323,78.72896575520842,53.88493299792605
696.9678037036412,171.8173800551972,34.43683329008499,497.21231996081144,76.35221335068101,53.77998499250164
731.7465118399649,142.2911745146144,33.76291953001843,523.6499262958804,80.42611297343073,53.74908292996176
739.2201090351776,132.5333335628906,34.50741680415914,528.3229683485666,83.34558510561936,54.26214740856026
716.2845091151343,166.50876466371568,35.7592445789816,515.2816095010268,79.72812832953892,53.841391304222846
698.5839642924152,145.98481221612786,25.285483803891076,509.3002622895461,79.02766921774503,54.1304440407712
703.6153663259685,131.52251961354025,26.576283927586644,512.4428374427772,77.79647965196779,54.07679901508557
690.9195338273734,174.265520539029,30.39225177740819,490.9448385721477,77.5185047693097,54.08868851770963
735.7149403280249,131.88625165446524,27.322899962823726,527.6974904540275,82.06948242834994,54.31454831073727
695.887554144507,121.54843009147386,26.129800638168312,513.5673556266701,77.4869949116359,54.943886385690845
718.8258237757127,121.2167984260452,34.61446593995998,530.5475728227243,80.10078197645542,54.21297238521358
703.7027610343603,157.33892138725585,37.23004716236649,497.7844663776782,76.61664845249479,55.061136246169745
717.7089001257897,159.70050364305183,36.28939986151424,514.2431727631881,80.39502876383939,54.662403551222994
722.5710194175932,138.66250230341905,37.25559667913769,525.320377201664,79.99482939024931,55.10185899023179
731.4870901853601,139.2006593548238,34.987848160868154,516.5497549367067,81.14209721866912,54.43413439695517
700.3210635880301,140.36963490359656,36.03017982721303,507.1438869392797,79.08236316955916,54.17624901214451
690.549791432924,160.80951280553273,29.07668161312452,491.70945200938695,78.0331785400942,53.70446473623031
696.8442815034404,123.48802746160972,39.89512054426247,513.5283805716225,77.3713329340698,55.439217006276365
735.0009320924053,175.74698116147954,27.747484817408306,512.984617035981,80.99613293925809,54.34581061937031
733.6945038781257,133.3512626506468,28.217408115840737,526.1911778094682,83.28724138680813,53.72677737591623
719.8706551085154,179.98039231452555,29.333827477237705,503.88593082350764,79.18025213506196,54.27568028304067
720.0258430216827,130.29136162723123,39.62998645159868,524.5263301865134,80.65045188218949,54.07700607590818
723.2518337273127,166.29278743874266,39.82432884030859,512.8832454350243,78.73657298650949,54.29570408054992
698.7685639311725,133.4047526957775,36.92340624559746,510.51748997705135,78.94855938398251,54.817386895256874
735.720597296248,124.85080809859524,34.43586397839451,531.2081653439526,82.86086738358864,55.16919725609912
710.9385262446036,172.49599946103893,32.8009386277692,506.58291768625077,77.54119484988344,54.04983098933162
709.1569264124748,171.5250755514535,39.559312685302686,501.81108126651975,79.38706205967028,54.00893745735703
715.9458852641419,144.2142235469761,35.43434204287371,523.2125495056828,80.18937507202037,54.28861070824766
692.3482983387528,162.14376855242563,39.17095192489045,491.3570448475561,77.97933154231679,54.69540458412097
698.314168437804,153.42395596103503,29.74826199216436,494.50030518974324,78.7092440191905,54.45491652800649
726.9016808213186,171.17736682042494,30.006621884043483,503.05422752148894,80.22752129513945,53.88019189395922
694.1399333962563,138.90335815911925,37.820868911776536,495.00101865393026,77.30571692656694,53.435708863181304
720.1576054733194,151.42034399993912,27.247823808779415,518.0185486107792,82.31801589332694,52.81351597746264
702.2674554840661,149.12234227227302,39.18891791944114,509.1538635567643,77.15948617648499,54.405222944628214
709.4647807020988,141.23434957541153,32.612115319951116,518.4009679373039,79.6387302625635,53.649273977953555
704.434686838535,173.48730387338233,38.896208178755465,494.8879611837252,79.64991214887078,53.778629164984
707.7836358232474,129.95267547975212,30.051891830887197,518.6333225414257,78.28501618191973,54.18803999255181
725.9522952592123,128.97051837124178,35.73938356209096,524.5691124289801,79.39147370070087,55.46332521398318
704.8560857811588,154.61457211936508,32.243126829590345,506.8766037505491,77.60734990298523,54.15990306688377
718.3202320148448,159.44965379909652,34.4020544536821,514.4533343444415,80.50689184037678,54.45353294917244
713.802520109955,131.67715525947392,32.565587397087285,513.6167047218231,78.47736886814944,54.586813865593626
723.1835582681324,143.44304653527746,39.506734260570425,531.4951108505054,80.20765907315264,53.144760448591086
736.8414869662379,176.79383057872462,35.38158096720876,522.0419958308784,83.28634104456657,53.739947794517455
726.6286048605125,134.79704536144044,28.76978452939473,520.2166590518474,81.17306313517288,53.61741011921443
700.7470189295378,160.10164212704365,38.64515382857627,496.88932653803903,77.36463141336417,55.035488203136815
691.5591567530643,164.40896362185543,29.410446072326565,496.017368480952,77.81080304440349,53.03446210720572
703.1132022149912,146.88772196790958,30.574076489512844,508.401576735033,78.71394354295516,53.932192314475856
719.7538965350127,176.25155920557498,26.5318554703032,512.3295568043754,81.10145451878935,53.63775782273813
692.5712906742125,164.19940411312743,38.49949779694286,491.18221954532635,78.95129873139295,53.63507605617517
714.8183123600618,147.47547479165388,29.291680348417945,514.5939484585305,80.41401607742226,54.16179088105316
719.8421424458445,154.16011210656563,28.883764268970737,506.0279624688787,82.57380854290182,54.014935152646466
706.712194540848,161.55680660550604,38.80393896992431,507.0708432558278,79.18632440906613,54.24203353722074
728.5456101872911,155.53141082575308,37.0829029360755,517.0758607436293,80.23308457921729,54.43758960161053
695.3299126566886,172.72185502956455,27.116183822790617,505.5317986309037,80.46548506875794,53.93351455657466
693.7568890867905,141.41331973682406,36.53986755855521,496.7244359012497,77.42387751340607,54.50690227736837
726.4094378101802,137.9931444033483,38.69549647080686,528.6598174915362,79.65127672558668,54.950084301650286
714.7745658103099,132.83033336971585,26.17766827316116,509.0190262184091,82.49230183100288,53.37041760786365
724.4201198213868,122.26697808387571,37.378224923568595,518.8939151134982,79.83998384977977,54.8748779649385
711.7413669301873,122.58083786280332,33.21130077809584,510.71095931389186,78.74118222207804,53.915566408886605
